id,timestamp,client_ip,domain,request_count,velocity_rps
650,1785034523.4639337,127.0.0.1,occ-0-988-993.1.nflxso.net,1,0.2
649,1785034523.4391375,127.0.0.1,occ-0-4992-58.1.nflxso.net,1,0.2
648,1785034523.4354594,127.0.0.1,occ-0-752-325.1.nflxso.net,1,0.2
647,1785034523.4086735,127.0.0.1,occ-0-4992-64.1.nflxso.net,1,0.2
646,1785034523.404929,127.0.0.1,occ-0-6713-58.1.nflxso.net,1,0.2
645,1785034523.3298001,127.0.0.1,occ-0-5540-395.1.nflxso.net,1,0.2
644,1785034523.3261237,127.0.0.1,occ-0-4991-58.1.nflxso.net,1,0.2
643,1785034523.2763715,127.0.0.1,occ-0-1763-325.1.nflxso.net,1,0.2
642,1785034523.2727892,127.0.0.1,occ-0-1763-395.1.nflxso.net,1,0.2
641,1785034523.268952,127.0.0.1,occ-0-6712-58.1.nflxso.net,1,0.2
640,1785034523.2651956,127.0.0.1,occ-0-652-325.1.nflxso.net,1,0.2
639,1785034523.2395864,127.0.0.1,occ-0-8454-325.1.nflxso.net,1,0.2
638,1785034523.2044375,127.0.0.1,occ-0-7110-64.1.nflxso.net,1,0.2
637,1785034523.2003553,127.0.0.1,occ-0-4991-64.1.nflxso.net,1,0.2
636,1785034523.1331477,127.0.0.1,occ-0-6712-64.1.nflxso.net,1,0.2
635,1785034523.128414,127.0.0.1,occ-0-2340-64.1.nflxso.net,1,0.2
634,1785034523.1245806,127.0.0.1,occ-0-8220-64.1.nflxso.net,1,0.2
633,1785034523.0320203,127.0.0.1,occ-0-6372-58.1.nflxso.net,1,0.2
632,1785034523.0283413,127.0.0.1,occ-0-1983-64.1.nflxso.net,1,0.2
631,1785034523.0245683,127.0.0.1,occ-0-1983-58.1.nflxso.net,1,0.2
630,1785034523.0208678,127.0.0.1,occ-0-2340-58.1.nflxso.net,1,0.2
629,1785034523.017251,127.0.0.1,occ-0-1892-395.1.nflxso.net,1,0.2
628,1785034523.013602,127.0.0.1,occ-0-6372-64.1.nflxso.net,1,0.2
627,1785034522.9713688,127.0.0.1,occ-0-6700-64.1.nflxso.net,1,0.2
626,1785034522.9066045,127.0.0.1,occ-0-1763-64.1.nflxso.net,1,0.2
625,1785034522.806194,127.0.0.1,occ-0-1894-395.1.nflxso.net,1,0.2
624,1785034522.802648,127.0.0.1,occ-0-2339-58.1.nflxso.net,1,0.2
623,1785034522.7990386,127.0.0.1,simage2.pubmatic.com,1,0.2
622,1785034522.7427576,127.0.0.1,x.bidswitch.net,1,0.2
621,1785034522.7391996,127.0.0.1,occ-0-6346-58.1.nflxso.net,1,0.2
620,1785034522.7355986,127.0.0.1,occ-0-2339-64.1.nflxso.net,1,0.2
619,1785034522.6457467,127.0.0.1,occ-0-8220-58.1.nflxso.net,1,0.2
618,1785034522.6416435,127.0.0.1,occ-0-6700-58.1.nflxso.net,1,0.2
617,1785034522.6378236,127.0.0.1,occ-0-1981-64.1.nflxso.net,1,0.2
616,1785034522.6338644,127.0.0.1,occ-0-1981-58.1.nflxso.net,1,0.2
615,1785034522.6301527,127.0.0.1,occ-0-6707-58.1.nflxso.net,1,0.2
614,1785034522.5846763,127.0.0.1,occ-0-3706-325.1.nflxso.net,1,0.2
613,1785034522.5680401,127.0.0.1,dsum-sec.casalemedia.com,1,0.2
612,1785034522.5016046,127.0.0.1,cisurveys.decipherinc.com,1,0.2
611,1785034522.4978802,127.0.0.1,occ-0-6710-58.1.nflxso.net,1,0.2
610,1785034522.4940603,127.0.0.1,occ-0-6711-64.1.nflxso.net,1,0.2
609,1785034522.490494,127.0.0.1,occ-0-6711-58.1.nflxso.net,1,0.2
608,1785034522.4868977,127.0.0.1,occ-0-6708-64.1.nflxso.net,1,0.2
607,1785034522.4833372,127.0.0.1,occ-0-6707-64.1.nflxso.net,1,0.2
606,1785034522.3891242,127.0.0.1,occ-0-6708-58.1.nflxso.net,1,0.2
605,1785034522.385324,127.0.0.1,occ-0-6710-64.1.nflxso.net,1,0.2
604,1785034522.381448,127.0.0.1,occ-0-6346-64.1.nflxso.net,1,0.2
603,1785034522.3775086,127.0.0.1,occ-0-3705-58.1.nflxso.net,1,0.2
602,1785034522.3738678,127.0.0.1,occ-0-3705-64.1.nflxso.net,1,0.2
601,1785034522.339235,127.0.0.1,ib.adnxs.com,1,0.2
600,1785034522.281034,127.0.0.1,www.google.co.jp,1,0.2
599,1785034522.2774498,127.0.0.1,occ-0-6701-58.1.nflxso.net,1,0.2
598,1785034522.2735188,127.0.0.1,www.google.com.mx,1,0.2
597,1785034522.2698553,127.0.0.1,occ-0-6701-64.1.nflxso.net,1,0.2
596,1785034522.239852,127.0.0.1,pixel.rubiconproject.com,1,0.2
595,1785034522.2241879,127.0.0.1,www.google.com.ph,1,0.2
594,1785034522.1999784,127.0.0.1,www.google.co.th,1,0.2
593,1785034522.1576848,127.0.0.1,occ-0-58-64.1.nflxso.net,1,0.2
592,1785034522.1324763,127.0.0.1,cm.g.doubleclick.net,1,0.2
591,1785034522.1287942,127.0.0.1,occ-0-64-58.1.nflxso.net,1,0.2
590,1785034522.0970824,127.0.0.1,www.google.com.br,1,0.2
589,1785034522.04852,127.0.0.1,www.google.co.id,1,0.2
588,1785034522.0446992,127.0.0.1,www.facebook.com,1,0.2
587,1785034522.0426655,127.0.0.1,tr.snapchat.com,1,0.2
586,1785034521.9995239,127.0.0.1,tr6.snapchat.com,1,0.2
585,1785034521.995678,127.0.0.1,insight.adsrvr.org,1,0.2
584,1785034521.9775143,127.0.0.1,dv-c3e594c6d429469e90b54478358619c3.ecs.us-east-1.on.aws,1,0.2
583,1785034521.9223788,127.0.0.1,fonts.gstatic.com,1,0.2
582,1785034521.918724,127.0.0.1,www.googleadservices.com,1,0.2
581,1785034521.914887,127.0.0.1,sc-static.net,1,0.2
580,1785034521.8981082,127.0.0.1,analytics16-normal-alisg.tiktok.com,1,0.2
579,1785034521.8532298,127.0.0.1,js.adsrvr.org,1,0.2
578,1785034521.8496604,127.0.0.1,googleads.g.doubleclick.net,1,0.2
577,1785034521.8230755,127.0.0.1,connect.facebook.net,1,0.2
576,1785034521.819465,127.0.0.1,ichnaea-web.netflix.com,1,0.2
575,1785034521.787425,127.0.0.1,cookies-data.onetrust.io,1,0.2
574,1785034521.7548995,127.0.0.1,web.prod.cloud.netflix.com,1,0.2
573,1785034521.751105,127.0.0.1,ae.nflximg.net,1,0.2
572,1785034521.7215548,127.0.0.1,www.gstatic.com,1,0.2
571,1785034521.7177968,127.0.0.1,geolocation.onetrust.com,1,0.2
570,1785034521.6466296,127.0.0.1,logs.netflix.com,1,0.2
569,1785034521.642996,127.0.0.1,help.nflxext.com,1,0.2
568,1785034521.6393137,127.0.0.1,occ.a.nflxso.net,1,0.2
567,1785034521.6046805,127.0.0.1,assets.nflxext.com,1,0.2
566,1785034521.6009097,127.0.0.1,www.google.com,1,0.2
565,1785034521.5731297,127.0.0.1,www.netflix.com,1,0.2
564,1785034482.4329543,127.0.0.1,unleash.codeium.com,1,0.4
563,1785034481.219123,127.0.0.1,unleash.codeium.com,1,0.2
562,1785034438.9188263,127.0.0.1,engagements.appsflyer.com,1,0.2
561,1785034421.8040855,127.0.0.1,unleash.codeium.com,1,0.4
560,1785034420.5919335,127.0.0.1,unleash.codeium.com,1,0.2
559,1785034399.3417523,127.0.0.1,daily-cloudcode-pa.googleapis.com,1,0.4
558,1785034399.325201,127.0.0.1,daily-cloudcode-pa.googleapis.com,1,0.2
557,1785034361.1532834,127.0.0.1,unleash.codeium.com,1,0.4
556,1785034359.9182887,127.0.0.1,unleash.codeium.com,1,0.2
555,1785034330.5666795,127.0.0.1,daily-cloudcode-pa.googleapis.com,1,0.2
554,1785034300.5334709,127.0.0.1,unleash.codeium.com,1,0.4
553,1785034299.2968545,127.0.0.1,unleash.codeium.com,1,0.2
552,1785034260.0041049,127.0.0.1,ep2.facebook.com,1,0.6
551,1785034259.9772303,127.0.0.1,ep2.facebook.com,1,0.4
550,1785034259.369814,127.0.0.1,ep2.facebook.com,1,0.2
549,1785034258.2458005,127.0.0.1,ap-sin-00001.s3.dualstack.ap-southeast-1.amazonaws.com,1,0.2
548,1785034254.3009274,127.0.0.1,lh3.googleusercontent.com,1,0.2
547,1785034254.104235,127.0.0.1,daily-cloudcode-pa.googleapis.com,1,0.2
546,1785034239.9136739,127.0.0.1,unleash.codeium.com,1,0.4
545,1785034238.3931463,127.0.0.1,unleash.codeium.com,1,0.2
544,1785034227.889843,127.0.0.1,mobile.events.data.microsoft.com,1,0.2
543,1785034214.614783,127.0.0.1,github.com,1,0.4
542,1785034213.7097232,127.0.0.1,github.com,1,0.2
541,1785034213.680368,127.0.0.1,telemetry.individual.githubcopilot.com,1,0.2
540,1785034211.772821,127.0.0.1,api.individual.githubcopilot.com,1,0.4
539,1785034211.7609332,127.0.0.1,api.individual.githubcopilot.com,1,0.2
538,1785034210.7627995,127.0.0.1,api.github.com,1,0.4
537,1785034206.5206118,127.0.0.1,alive.github.com,1,0.2
536,1785034206.5124004,127.0.0.1,central.github.com,1,0.4
535,1785034206.4764583,127.0.0.1,central.github.com,1,0.2
534,1785034206.3071954,127.0.0.1,avatars.githubusercontent.com,1,0.2
533,1785034205.7913923,127.0.0.1,api.github.com,1,0.2
532,1785034179.2964318,127.0.0.1,unleash.codeium.com,1,0.4
531,1785034177.7759998,127.0.0.1,unleash.codeium.com,1,0.2
530,1785034147.3103957,127.0.0.1,pull-flv-l10-sg01.tiktokcdn.com,1,0.2
